source,columns,key,label,rule_id,rule_description,odds_source,candidate_count,selected_candidates,train_months,min_train_rows,min_predicted_ev,ridge,discovery_bets,discovery_profit,discovery_roi_pct,bets,profit,roi_pct,max_drawdown,positive_months,negative_months,window_count,passed_windows,active_window_count,active_passed_windows,active_pass_rate,decision_reasons,decision
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p02_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p02_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p02_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,202,30,120,0.02,10.0,606,22.11,3.65,202,51.7,2.56,112.6,23,12,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,234,30,120,0.0,35.0,606,22.11,3.65,234,59.3,2.53,89.3,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"T1|[0.55,1.00]",AVG_OPEN_rulesre025591d_train18_n120_ev0p0_top1_ridge35_cap0.08,re025591d,rule_league_T1_market_prob_bucket_0p55_1p00,AVG_OPEN,489,195,18,120,0.0,35.0,500,38.67,7.73,195,49.0,2.51,47.0,17,15,6,2,6,2,0.3333,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n80_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n80_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n80_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,243,18,80,0.0,35.0,606,22.11,3.65,243,57.1,2.35,123.1,23,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,117,30,80,0.0,35.0,258,23.2,8.99,117,27.3,2.33,47.8,18,14,6,2,6,2,0.3333,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train18_n120_ev0p0_top1_ridge35_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train18_n120_ev0p0_top1_ridge35_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train18_n120_ev0p0_top1_ridge35_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,18,120,0.0,35.0,606,22.11,3.65,238,37.6,1.58,123.1,22,14,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n80_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n80_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n80_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,238,30,80,0.0,10.0,606,22.11,3.65,238,35.6,1.5,110.0,26,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"P1|[0.55,1.00]",AVG_OPEN_rulesra9aa4c57_train30_n120_ev0p0_top1_ridge10_cap0.08,ra9aa4c57,rule_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|odds_bucket|market_prob_bucket,"P1|[1.0,1.8)|[0.55,1.00]",AVG_OPEN_rulesrcd870bda_train30_n120_ev0p0_top1_ridge10_cap0.08,rcd870bda,rule_league_P1_market_prob_bucket_0p55_1p00_odds_bucket_1p0_1p8,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket|favorite_relation,"P1|[0.55,1.00]|market_favorite",AVG_OPEN_rulesr4107da4f_train30_n120_ev0p0_top1_ridge10_cap0.08,r4107da4f,rule_favorite_relation_market_favorite_league_P1_market_prob_bucket_0p55_1p00,AVG_OPEN,595,233,30,120,0.0,10.0,606,22.11,3.65,233,29.8,1.28,110.0,25,13,6,2,6,2,0.3333,"['max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train30_n80_ev0p02_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,99,30,80,0.02,35.0,247,25.51,10.33,99,66.0,6.67,45.6,23,9,6,1,6,1,0.1667,"['bets<150', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,94,30,80,0.02,10.0,258,23.2,8.99,94,19.4,2.06,53.6,19,12,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,100,30,80,0.02,35.0,258,23.2,8.99,100,18.3,1.83,65.7,20,11,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train30_n80_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,103,30,80,0.0,10.0,258,23.2,8.99,103,14.6,1.42,65.4,16,15,6,1,6,1,0.1667,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"T1|[0.55,1.00]",AVG_OPEN_rulesre025591d_train18_n80_ev0p0_top1_ridge10_cap0.08,re025591d,rule_league_T1_market_prob_bucket_0p55_1p00,AVG_OPEN,489,236,18,80,0.0,10.0,500,38.67,7.73,236,158.9,6.73,40.6,21,19,6,0,6,0,0.0,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n80_ev0p0_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,44,30,80,0.0,35.0,157,24.4,15.54,44,27.1,6.16,40.3,8,7,6,0,2,0,0.0,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"T1|[0.55,1.00]",AVG_OPEN_rulesre025591d_train18_n120_ev0p0_top1_ridge10_cap0.08,re025591d,rule_league_T1_market_prob_bucket_0p55_1p00,AVG_OPEN,489,186,18,120,0.0,10.0,500,38.67,7.73,186,107.9,5.8,40.6,17,15,6,0,6,0,0.0,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"T1|[0.55,1.00]",AVG_OPEN_rulesre025591d_train18_n80_ev0p02_top1_ridge10_cap0.08,re025591d,rule_league_T1_market_prob_bucket_0p55_1p00,AVG_OPEN,489,222,18,80,0.02,10.0,500,38.67,7.73,222,126.7,5.71,41.0,21,19,6,0,6,0,0.0,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n80_ev0p02_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,43,30,80,0.02,35.0,157,24.4,15.54,43,24.0,5.58,43.4,8,7,6,0,2,0,0.0,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|market_prob_bucket,"T1|[0.55,1.00]",AVG_OPEN_rulesre025591d_train18_n120_ev0p02_top1_ridge10_cap0.08,re025591d,rule_league_T1_market_prob_bucket_0p55_1p00,AVG_OPEN,489,173,18,120,0.02,10.0,500,38.67,7.73,173,80.5,4.65,41.0,17,15,6,0,6,0,0.0,['active_pass_rate<0.6'],REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n80_ev0p0_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,41,30,80,0.0,10.0,157,24.4,15.54,41,11.9,2.9,48.3,7,8,6,0,2,0,0.0,"['bets<150', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train30_n120_ev0p02_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,56,30,120,0.02,10.0,247,25.51,10.33,56,9.7,1.73,37.8,11,7,6,0,5,0,0.0,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n80_ev0p02_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,40,30,80,0.02,10.0,157,24.4,15.54,40,6.2,1.55,54.0,7,8,6,0,2,0,0.0,"['bets<150', 'positive_months<=negative_months', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train30_n120_ev0p0_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,59,30,120,0.0,10.0,247,25.51,10.33,59,6.2,1.05,36.1,10,8,6,0,5,0,0.0,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train30_n120_ev0p02_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,53,30,120,0.02,35.0,247,25.51,10.33,53,1.1,0.21,44.2,11,7,6,0,5,0,0.0,"['bets<150', 'max_drawdown>profit', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n120_ev0p0_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,0,18,120,0.0,10.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n120_ev0p0_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,0,18,120,0.0,35.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n120_ev0p02_top1_ridge10_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,0,18,120,0.02,10.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"P1|away|[1.0,1.8)",AVG_OPEN_rulesrb12f45c5_train18_n120_ev0p02_top1_ridge35_cap0.08,rb12f45c5,rule_league_P1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,259,0,18,120,0.02,35.0,258,23.2,8.99,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n120_ev0p0_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,0,18,120,0.0,10.0,247,25.51,10.33,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n120_ev0p0_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,0,18,120,0.0,35.0,247,25.51,10.33,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n120_ev0p02_top1_ridge10_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,0,18,120,0.02,10.0,247,25.51,10.33,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|market_prob_bucket,"P1|away|[0.55,1.00]",AVG_OPEN_rulesr8aaf858e_train18_n120_ev0p02_top1_ridge35_cap0.08,r8aaf858e,rule_league_P1_market_prob_bucket_0p55_1p00_outcome_away,AVG_OPEN,247,0,18,120,0.02,35.0,247,25.51,10.33,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n80_ev0p0_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,80,0.0,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n80_ev0p0_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,80,0.0,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n80_ev0p02_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,80,0.02,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n80_ev0p02_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,80,0.02,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n120_ev0p0_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,120,0.0,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n120_ev0p0_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,120,0.0,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n120_ev0p02_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,120,0.02,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train18_n120_ev0p02_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,18,120,0.02,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n120_ev0p0_top1_ridge10_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,30,120,0.0,10.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
reports\market_bias_diagnostics_v1\market_bias.csv,league|outcome|odds_bucket,"T1|away|[1.0,1.8)",AVG_OPEN_rulesrc3d24cd3_train30_n120_ev0p0_top1_ridge35_cap0.08,rc3d24cd3,rule_league_T1_odds_bucket_1p0_1p8_outcome_away,AVG_OPEN,151,0,30,120,0.0,35.0,157,24.4,15.54,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,"['bets<150', 'profit_or_roi<=0', 'positive_months<=negative_months', 'active_pass_rate<0.6']",REJECT_RESEARCH_GATES
