date,league,home_team,away_team,outcome,actual_result,odds,odds_bucket,market_prob_bucket,favorite_relation,stake,won,profit,rule_label,month
2025-11-01,I2,Padova,Sudtirol,draw,draw,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.95,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-01,I2,Carrarese,Frosinone,draw,away,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-02,I2,Monza,Spezia,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-02,I2,Catanzaro,Venezia,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-02,I2,Bari,Cesena,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-02,I2,Modena,Juve Stabia,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-02,B1,St Truiden,Antwerp,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-02,I2,Sampdoria,Mantova,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-03,T1,Rizespor,Karagumruk,home,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-07,I2,Spezia,Bari,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,T1,Antalyaspor,Besiktas,away,away,1.56,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.56,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-08,T1,Trabzonspor,Alanyaspor,home,draw,1.61,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-08,I2,Reggiana,Virtus Entella,draw,draw,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.95,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,I2,Empoli,Catanzaro,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,I2,Frosinone,Modena,draw,draw,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.05,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,I2,Juve Stabia,Palermo,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,I2,Mantova,Padova,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,I2,Sudtirol,Carrarese,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-08,B1,Cercle Brugge,Oud-Heverlee Leuven,away,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-08,B1,Antwerp,RAAL La Louviere,away,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-08,B1,Charleroi,Westerlo,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-09,T1,Fenerbahce,Kayserispor,home,home,1.15,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.15,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-09,T1,Kocaelispor,Galatasaray,away,home,1.42,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-09,B1,St Truiden,Standard,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-21,B1,Standard,Waregem,draw,draw,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.3,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-21,I2,Catanzaro,Pescara,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-22,T1,Galatasaray,Genclerbirligi,home,home,1.13,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.13,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-22,I2,Avellino,Empoli,draw,away,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-22,I2,Virtus Entella,Palermo,draw,draw,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.05,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-22,I2,Bari,Frosinone,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-22,I2,Carrarese,Reggiana,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-23,T1,Rizespor,Fenerbahce,away,away,1.51,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.51,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-23,T1,Goztep,Kocaelispor,home,draw,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-23,I2,Mantova,Spezia,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-23,B1,Antwerp,Dender,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-24,T1,Konyaspor,Antalyaspor,home,draw,1.66,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-24,I2,Sampdoria,Juve Stabia,draw,home,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-28,I2,Cesena,Modena,draw,home,2.82,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-28,B1,Mechelen,Standard,draw,away,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-11
2025-11-29,T1,Trabzonspor,Konyaspor,home,home,1.61,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.61,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-29,I2,Pescara,Padova,draw,away,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-29,I2,Empoli,Bari,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-29,I2,Catanzaro,Virtus Entella,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-29,I2,Sudtirol,Avellino,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-29,I2,Reggiana,Frosinone,draw,away,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-29,I2,Palermo,Carrarese,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-30,T1,Karagumruk,Besiktas,away,away,1.66,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.66,"league|market_prob_bucket=T1|[0.55,1.00]",2025-11
2025-11-30,I2,Juve Stabia,Monza,draw,draw,2.85,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.85,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-11-30,I2,Spezia,Sampdoria,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-11
2025-12-04,I2,Juve Stabia,Bari,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-05,T1,Galatasaray,Samsunspor,home,home,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-05,B1,RAAL La Louviere,Dender,away,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-06,T1,Buyuksehyr,Fenerbahce,away,draw,1.56,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-06,B1,Cercle Brugge,Standard,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-07,I2,Empoli,Palermo,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-07,I2,Sampdoria,Carrarese,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-07,B1,Oud-Heverlee Leuven,Waregem,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-07,B1,Oud-Heverlee Leuven,Waregem,away,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-08,T1,Besiktas,Gaziantep,home,draw,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-08,T1,Alanyaspor,Antalyaspor,home,draw,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-08,I2,Padova,Cesena,draw,draw,2.82,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.82,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-08,I2,Virtus Entella,Spezia,draw,away,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-08,I2,Bari,Pescara,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-08,I2,Frosinone,Juve Stabia,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-08,I2,Mantova,Reggiana,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-13,T1,Antalyaspor,Galatasaray,away,away,1.3,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.3,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-13,I2,Juve Stabia,Empoli,draw,home,2.85,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-13,I2,Venezia,Monza,draw,home,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-13,I2,Reggiana,Padova,draw,away,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-13,I2,Spezia,Modena,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-13,I2,Sudtirol,Bari,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-14,I2,Carrarese,Virtus Entella,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-14,B1,Gent,Antwerp,draw,away,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-15,T1,Fenerbahce,Konyaspor,home,home,1.24,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.24,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-19,T1,Kocaelispor,Antalyaspor,home,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-19,I2,Bari,Catanzaro,draw,away,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-20,T1,Eyupspor,Fenerbahce,away,away,1.39,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.39,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-20,T1,Besiktas,Rizespor,home,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-20,I2,Padova,Sampdoria,draw,draw,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.95,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-20,I2,Cesena,Juve Stabia,draw,draw,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.05,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-20,I2,Modena,Venezia,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-20,I2,Pescara,Reggiana,draw,home,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-21,T1,Galatasaray,Kasimpasa,home,home,1.19,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.19,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-21,T1,Alanyaspor,Karagumruk,home,home,1.62,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.62,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-21,I2,Virtus Entella,Sudtirol,draw,draw,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,1.95,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-21,I2,Mantova,Empoli,draw,away,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-21,B1,Antwerp,Anderlecht,draw,draw,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.3,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-21,B1,Oud-Heverlee Leuven,Cercle Brugge,draw,away,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-22,T1,Buyuksehyr,Gaziantep,home,home,1.68,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.68,"league|market_prob_bucket=T1|[0.55,1.00]",2025-12
2025-12-26,I2,Modena,Monza,draw,away,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-26,B1,Standard,St Truiden,draw,away,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-27,I2,Catanzaro,Cesena,draw,home,2.95,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,I2,Juve Stabia,Sudtirol,draw,home,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,I2,Bari,Avellino,draw,draw,3.05,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.05,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,I2,Empoli,Frosinone,draw,draw,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.2,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,I2,Sampdoria,Reggiana,draw,home,3.25,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,I2,Carrarese,Mantova,draw,draw,3.3,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2025-12
2025-12-27,B1,Mechelen,Dender,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2025-12-27,B1,Antwerp,Waregem,draw,home,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,False,-1.0,"league|odds_bucket|market_prob_bucket=B1|[2.8,3.5)|[0.20,0.28)",2025-12
2026-01-02,P1,Gil Vicente,Sp Lisbon,away,draw,1.42,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-03,P1,Estrela,Sp Braga,away,draw,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-04,P1,Santa Clara,Porto,away,away,1.42,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.42,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-10,I2,Sudtirol,Spezia,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Carrarese,Bari,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Avellino,Sampdoria,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Cesena,Empoli,draw,away,3.2,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Frosinone,Catanzaro,draw,home,3.25,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Virtus Entella,Monza,draw,home,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-10,I2,Juve Stabia,Pescara,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-11,I2,Padova,Modena,draw,home,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-11,I2,Mantova,Palermo,draw,draw,3.4,"[2.8,3.5)","[0.20,0.28)",market_non_favorite,1.0,True,2.4,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-16,I2,Sampdoria,Virtus Entella,draw,draw,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,T1,Galatasaray,Gaziantep,home,draw,1.11,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-17,P1,Rio Ave,Benfica,away,away,1.27,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.27,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-17,T1,Buyuksehyr,Karagumruk,home,home,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-17,I2,Bari,Juve Stabia,draw,away,2.85,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,I2,Avellino,Carrarese,draw,away,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,I2,Padova,Mantova,draw,away,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,I2,Reggiana,Cesena,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,I2,Empoli,Sudtirol,draw,away,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-17,I2,Monza,Frosinone,draw,draw,3.3,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,True,2.3,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-18,P1,Guimaraes,Porto,away,away,1.45,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.45,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-18,T1,Alanyaspor,Fenerbahce,away,away,1.49,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.49,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-18,P1,Tondela,Sp Braga,away,away,1.56,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.56,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-19,T1,Besiktas,Kayserispor,home,home,1.39,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.39,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-19,T1,Konyaspor,Eyupspor,home,draw,1.53,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,False,-1.0,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-23,T1,Trabzonspor,Kasimpasa,home,home,1.51,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.51,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-23,I2,Carrarese,Empoli,draw,home,3.0,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
2026-01-24,P1,Arouca,Sp Lisbon,away,away,1.22,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.22,"league|outcome|odds_bucket=P1|away|[1.0,1.8)",2026-01
2026-01-24,T1,Karagumruk,Galatasaray,away,away,1.3,"[1.0,1.8)","[0.55,1.00]",market_favorite,1.0,True,0.3,"league|market_prob_bucket=T1|[0.55,1.00]",2026-01
2026-01-24,I2,Juve Stabia,Virtus Entella,draw,home,3.1,"[2.8,3.5)","[0.28,0.34)",market_non_favorite,1.0,False,-1.0,"league|outcome|odds_bucket=I2|draw|[2.8,3.5)",2026-01
